rcsb_id,lig_3letter,lig_name,smiles
4IU7,1GM,"4-[2-ethyl-7-(trifluoromethyl)-2H-indazol-3-yl]benzene-1,3-diol",CCn1c(c2cccc(c2n1)C(F)(F)F)c3ccc(cc3O)O
4IV4,1GS,"4-[2-(2-methylpropyl)-7-(trifluoromethyl)-2H-indazol-3-yl]benzene-1,3-diol",CC(C)Cn1c(c2cccc(c2n1)C(F)(F)F)c3ccc(cc3O)O
4IVA,1J5,"trans-4-{2-[(1R)-1-hydroxyethyl]imidazo[4,5-d]pyrrolo[2,3-b]pyridin-1(6H)-yl}cyclohexanecarbonitrile",CC(c1nc2cnc3c(c2n1C4CCC(CC4)C#N)cc[nH]3)O
4IVC,1J6,"(trans-4-{2-[(1R)-1-hydroxyethyl]imidazo[4,5-d]pyrrolo[2,3-b]pyridin-1(6H)-yl}cyclohexyl)acetonitrile",CC(c1nc2cnc3c(c2n1C4CCC(CC4)CC#N)cc[nH]3)O
4IVD,15T,"3-(trans-4-{2-[(1R)-1-hydroxyethyl]imidazo[4,5-d]pyrrolo[2,3-b]pyridin-1(6H)-yl}cyclohexyl)propanenitrile",CC(c1nc2cnc3c(c2n1C4CCC(CC4)CCC#N)cc[nH]3)O
4IW6,1GU,"4-[2-(but-3-en-1-yl)-7-(trifluoromethyl)-2H-indazol-3-yl]benzene-1,3-diol",C=CCCn1c(c2cccc(c2n1)C(F)(F)F)c3ccc(cc3O)O
4IXE,IXE,"N~6~-methyl-N~6~-(3,4,5-trifluorophenyl)pyrido[2,3-d]pyrimidine-2,4,6-triamine",CN(c1cc(c(c(c1)F)F)F)c2cc3c(nc(nc3nc2)N)N
4IXF,IXF,"N~6~-methyl-N~6~-[4-(propan-2-yl)phenyl]pyrido[2,3-d]pyrimidine-2,4,6-triamine",CC(C)c1ccc(cc1)N(C)c2cc3c(nc(nc3nc2)N)N
4J02,1JE,"[(1R)-5,8-dichloro-1-propyl-1,3,4,9-tetrahydropyrano[3,4-b]indol-1-yl]acetic acid",CCCC1(c2c(c3c(ccc(c3[nH]2)Cl)Cl)CCO1)CC(=O)O
4J17,1HQ,"N-{3-[(4S)-2-amino-4-(difluoromethyl)-5,6-dihydro-4H-1,3-oxazin-4-yl]-4-fluorophenyl}-5-cyanopyridine-2-carboxamide",c1cc(c(cc1NC(=O)c2ccc(cn2)C#N)C3(CCOC(=N3)N)C(F)F)F
4J1P,1K0,"2-[4-(2-hydroxyethoxy)-3,5-dimethylphenyl]-5,7-dimethoxyquinazolin-4(3H)-one",Cc1cc(cc(c1OCCO)C)C2=Nc3cc(cc(c3C(=O)N2)OC)OC
4J3L,AJ5,"3-chloro-N-(2-methoxyethyl)-4-(4-methyl-2-oxo-1,2-dihydroquinolin-7-yl)benzamide",CC1=CC(=O)Nc2c1ccc(c2)c3ccc(cc3Cl)C(=O)NCCOC
4JMO,JAF,"N-(4-hydroxy-2,6-dimethylphenyl)-4-methoxybenzenesulfonamide",Cc1cc(cc(c1NS(=O)(=O)c2ccc(cc2)OC)C)O
4JNM,1LJ,1-[(6-aminopyridin-3-yl)methyl]-3-[4-(phenylsulfonyl)phenyl]urea,c1ccc(cc1)S(=O)(=O)c2ccc(cc2)NC(=O)NCc3ccc(nc3)N
4JOO,1M4,"(4R)-2'-amino-6-bromo-1',2,2-trimethyl-2,3-dihydrospiro[chromene-4,4'-imidazol]-5'(1'H)-one",CC1(CC2(c3cc(ccc3O1)Br)C(=O)N(C(=N2)N)C)C
4JP9,1M5,"(4R)-2'-amino-6-(3-chlorophenyl)-1',2,2-trimethyl-2,3-dihydrospiro[chromene-4,4'-imidazol]-5'(1'H)-one",CC1(CC2(c3cc(ccc3O1)c4cccc(c4)Cl)C(=O)N(C(=N2)N)C)C
4JPC,1M6,"3-[(4R)-2'-amino-1',2,2-trimethyl-5'-oxo-1',2,3,5'-tetrahydrospiro[chromene-4,4'-imidazol]-6-yl]benzonitrile",CC1(CC2(c3cc(ccc3O1)c4cccc(c4)C#N)C(=O)N(C(=N2)N)C)C
4JPE,1M7,"(4R)-2-amino-1,3',3'-trimethyl-7'-(pyrimidin-5-yl)-3',4'-dihydro-2'H-spiro[imidazole-4,1'-naphthalen]-5(1H)-one",CC1(Cc2ccc(cc2C3(C1)C(=O)N(C(=N3)N)C)c4cncnc4)C
4JR5,1LS,1-[4-(piperidin-1-ylsulfonyl)phenyl]-3-(pyridin-3-ylmethyl)thiourea,c1cc(cnc1)CNC(=S)Nc2ccc(cc2)S(=O)(=O)N3CCCCC3
4JT8,1NR,"4-(4-{2-[(2,2-dimethylpropanoyl)amino]ethyl}piperidin-1-yl)thieno[3,2-d]pyrimidine-6-carboxamide",CC(C)(C)C(=O)NCCC1CCN(CC1)c2c3c(cc(s3)C(=O)N)ncn2
4JXS,18U,3-[(4-carboxybenzyl)sulfamoyl]thiophene-2-carboxylic acid,c1cc(ccc1CNS(=O)(=O)c2ccsc2C(=O)O)C(=O)O
4JXV,1MU,3-{[2-(4-carboxyphenyl)ethyl]sulfamoyl}thiophene-2-carboxylic acid,c1cc(ccc1CCNS(=O)(=O)c2ccsc2C(=O)O)C(=O)O
4JXW,1MW,3-{[3-(4-carboxyphenyl)propyl]sulfamoyl}thiophene-2-carboxylic acid,c1cc(ccc1CCCNS(=O)(=O)c2ccsc2C(=O)O)C(=O)O
4K0Y,1OA,"N-(4-fluorophenyl)-7-hydroxy-5-(piperidin-4-yl)pyrazolo[1,5-a]pyrimidine-3-carboxamide",c1cc(ccc1NC(=O)c2cnn3c2nc(cc3O)C4CCNCC4)F
4K18,1OB,"5-(4-cyanobenzyl)-N-(4-fluorophenyl)-7-hydroxypyrazolo[1,5-a]pyrimidine-3-carboxamide",c1cc(ccc1Cc2cc(n3c(n2)c(cn3)C(=O)Nc4ccc(cc4)F)O)C#N
4KBA,1QM,"9-[3-(4-fluorophenyl)-1-methyl-1H-pyrazol-4-yl]-2,3,4,5-tetrahydropyrido[2,3-f][1,4]oxazepine",Cn1cc(c(n1)c2ccc(cc2)F)c3ccnc4c3OCCNC4
4KBK,1QG,(3S)-3-{4-[3-(4-fluorophenyl)-1-methyl-1H-pyrazol-4-yl]pyridin-2-yl}morpholine,Cn1cc(c(n1)c2ccc(cc2)F)c3ccnc(c3)C4COCCN4
4KEN,1S7,"(2R)-2-{(1S)-1-methoxy-2-oxo-1-[(thiophen-2-ylacetyl)amino]ethyl}-5-methylidene-5,6-dihydro-2H-1,3-thiazine-4-carboxylic acid",COC(C=O)(C1N=C(C(=C)CS1)C(=O)O)NC(=O)Cc2cccs2
4KFN,1QR,"N-[4-(piperidin-1-ylsulfonyl)benzyl]-1H-pyrrolo[3,2-c]pyridine-2-carboxamide",c1cc(ccc1CNC(=O)c2cc3cnccc3[nH]2)S(=O)(=O)N4CCCCC4
4KIU,KIU,"5-[(3-nitrobenzyl)oxy]benzene-1,3-dicarboxylic acid",c1cc(cc(c1)[N+](=O)[O-])COc2cc(cc(c2)C(=O)O)C(=O)O
4KNN,E1F,2-chloro-4-[(pyrimidin-2-ylsulfanyl)acetyl]benzenesulfonamide,c1cnc(nc1)SCC(=O)c2ccc(c(c2)Cl)S(=O)(=O)N
4KO0,JLJ,4-[(4-methoxypyrimidin-2-yl)amino]-2-[(3-methylbut-2-en-1-yl)oxy]benzonitrile,CC(=CCOc1cc(ccc1C#N)Nc2nccc(n2)OC)C
4KPX,1SE,N-{4-[(4-hydroxy-3-nitrobenzoyl)amino]phenyl}pyridine-2-carboxamide,c1ccnc(c1)C(=O)Nc2ccc(cc2)NC(=O)c3ccc(c(c3)[N+](=O)[O-])O
4KRS,1SX,"4-tert-butyl-N-(5,6-dihydro[1,3]thiazolo[2,3-c][1,2,4]triazol-3-yl)benzamide",CC(C)(C)c1ccc(cc1)C(=O)Nc2nnc3n2CCS3
4KWI,1TJ,"1,8-dihydroxy-3-methyltetraphene-6,7,12(5H)-trione",Cc1cc2c(c(c1)O)C3=C(C(=O)C2)C(=O)c4c(cccc4O)C3=O
4KY2,1W3,"7-hydroxy-3-[(E)-2-(4-hydroxy-3,5-dimethylphenyl)ethenyl]-4-methyl-2H-chromen-2-one",Cc1cc(cc(c1O)C)C=CC2=C(c3ccc(cc3OC2=O)O)C
4KZU,A73,2-(4-bromophenyl)-4H-chromen-4-one,c1ccc2c(c1)C(=O)C=C(O2)c3ccc(cc3)Br
4L1T,1WZ,"3-(dimethylamino)-5-[(E)-2-(4-hydroxy-3,5-dimethylphenyl)ethenyl]benzoic acid",Cc1cc(cc(c1O)C)C=Cc2cc(cc(c2)N(C)C)C(=O)O
4L23,X6K,"3-(4-MORPHOLIN-4-YLPYRIDO[3',2':4,5]FURO[3,2-D]PYRIMIDIN-2-YL)PHENOL",c1cc(cc(c1)O)c2nc3c4cccnc4oc3c(n2)N5CCOCC5
4L32,1VF,2-{4-[(4-methylpiperazin-1-yl)carbonyl]phenyl}-4H-chromen-4-one,CN1CCN(CC1)C(=O)c2ccc(cc2)C3=CC(=O)c4ccccc4O3
4L33,F70,cyanomethyl 4-(4-oxo-4H-chromen-2-yl)benzoate,c1ccc2c(c1)C(=O)C=C(O2)c3ccc(cc3)C(=O)OCC#N
4L6S,1WQ,"(2S)-6-{[4-(4-chlorophenyl)-3,6-dihydropyridin-1(2H)-yl]methyl}-2-methyl-2H-1,4-benzoxazin-3(4H)-one",CC1C(=O)Nc2cc(ccc2O1)CN3CCC(=CC3)c4ccc(cc4)Cl
4L70,1V9,"3-(4-oxo-3,4-dihydroquinazolin-2-yl)-N-[(1S)-1-phenylpropyl]propanamide",CCC(c1ccccc1)NC(=O)CCC2=Nc3ccccc3C(=O)N2
4L7L,1VA,"N-[(2S)-1-hydroxy-3-phenylpropan-2-yl]-3-(4-oxo-3,4-dihydroquinazolin-2-yl)propanamide",c1ccc(cc1)CC(CO)NC(=O)CCC2=Nc3ccccc3C(=O)N2
4L7P,M95,"(2E)-N-[(2S)-1-hydroxy-3-phenylpropan-2-yl]-3-(4-oxo-1,4-dihydroquinazolin-2-yl)prop-2-enamide",c1ccc(cc1)CC(CO)NC(=O)C=CC2=NC(=O)c3ccccc3N2
4L93,S36,"3,4-dihydroisoquinolin-2(1H)-yl[2,4-dihydroxy-5-(propan-2-yl)phenyl]methanone",CC(C)c1cc(c(cc1O)O)C(=O)N2CCc3ccccc3C2
4LA7,A1O,Quinabactin,CCCN1c2ccc(cc2CCC1=O)NS(=O)(=O)Cc3ccc(cc3)C
4LAE,1VM,"7-[5,6-dimethyl-2-(1,3-thiazol-2-yl)-1H-benzimidazol-1-yl]quinazoline-2,4-diamine",Cc1cc2c(cc1C)n(c(n2)c3nccs3)c4ccc5c(c4)nc(nc5N)N
4LAH,1VO,"7-[5,6-dimethyl-2-(1,3-thiazol-4-yl)-1H-benzimidazol-1-yl]quinazoline-2,4-diamine",Cc1cc2c(cc1C)n(c(n2)c3cscn3)c4ccc5c(c4)nc(nc5N)N
4LC7,1WP,"(3aR,7aR)-3a-[3-(5-chloropyridin-3-yl)phenyl]-3a,4,5,6,7,7a-hexahydro-1,3-benzoxazol-2-amine",c1cc(cc(c1)C23CCCCC2OC(=N3)N)c4cc(cnc4)Cl
4LHH,1TZ,"(2S)-2-azanyl-3-(3H-indol-3-yl)-N-[(E)-(2,4,6-trimethylphenyl)methylideneamino]propanamide",Cc1cc(c(c(c1)C)C=NNC(=O)C(Cc2c[nH]c3c2cccc3)N)C
4LKO,1WH,"3-(aminomethyl)-4-(2,4-dichlorophenyl)-6-(2-methoxyethyl)-2-methyl-6,7-dihydro-5H-pyrrolo[3,4-b]pyridin-5-one",Cc1c(c(c2c(n1)CN(C2=O)CCOC)c3ccc(cc3Cl)Cl)CN
4LS0,B3B,"2-{(E)-[2-(4-phenyl-1,3-thiazol-2-yl)hydrazinylidene]methyl}benzaldehyde",c1ccc(cc1)c2csc(n2)NN=Cc3ccccc3C=O
4LVG,20O,"(1S,2S)-N-[4-(phenylsulfonyl)phenyl]-2-(pyridin-3-yl)cyclopropanecarboxamide",c1ccc(cc1)S(=O)(=O)c2ccc(cc2)NC(=O)C3CC3c4cccnc4
4LWE,FJ2,"N-[3-(5-chloro-2,4-dihydroxyphenyl)-4-(4-methoxyphenyl)-1,2-oxazol-5-yl]acetamide",CC(=O)Nc1c(c(no1)c2cc(c(cc2O)O)Cl)c3ccc(cc3)OC
4LWW,LWW,"N-(4-(phenylsulfonyl)benzyl)-1H-pyrrolo[3,2-c]pyridine-2-carboxamide",c1ccc(cc1)S(=O)(=O)c2ccc(cc2)CNC(=O)c3cc4cnccc4[nH]3
4LZ7,1YW,"N-({(5S)-3-[3-fluoro-4-(pyrrolidin-1-yl)phenyl]-4,5-dihydro-1,2-oxazol-5-yl}methyl)acetamide",CC(=O)NCC1CC(=NO1)c2ccc(c(c2)F)N3CCCC3
4LZR,LOC,"N-[(7S)-1,2,3,10-tetramethoxy-9-oxo-6,7-dihydro-5H-benzo[d]heptalen-7-yl]ethanamide",CC(=O)NC1CCc2cc(c(c(c2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC
4M15,QWS,4-(carbamoylamino)-1-[7-(propan-2-yloxy)naphthalen-1-yl]-1H-pyrazole-3-carboxamide,CC(C)Oc1ccc2cccc(c2c1)n3cc(c(n3)C(=O)N)NC(=O)N
4M1S,21K,"N-{1-[N-(2,4-dichlorophenyl)glycyl]piperidin-4-yl}ethanesulfonamide",CCS(=O)(=O)NC1CCN(CC1)C(=O)CNc2ccc(cc2Cl)Cl
4M1T,21M,"N-{1-[(2,4-dichlorophenoxy)acetyl]piperidin-4-yl}ethanesulfonamide",CCS(=O)(=O)NC1CCN(CC1)C(=O)COc2ccc(cc2Cl)Cl
4M21,21Y,"1-(4-{[(4,5-dichloro-2-methoxyphenyl)amino]acetyl}piperazin-1-yl)propan-1-one",CCC(=O)N1CCN(CC1)C(=O)CNc2cc(c(cc2OC)Cl)Cl
4M2X,TMQ,TRIMETREXATE,Cc1c(ccc2c1c(nc([nH+]2)N)N)CNc3cc(c(c(c3)OC)OC)OC
4M3B,2B2,"4-(2-methyl-1,3-thiazol-4-yl)-N-(3,3,3-trifluoropropyl)benzamide",Cc1nc(cs1)c2ccc(cc2)C(=O)NCCC(F)(F)F
4M3F,2D1,"N-(3-methylbutyl)-4-(2-methyl-1,3-thiazol-4-yl)benzenesulfonamide",Cc1nc(cs1)c2ccc(cc2)S(=O)(=O)NCCC(C)C
4M3G,2G1,"4-(2-methyl-1,3-thiazol-4-yl)-N-(3,3,3-trifluoropropyl)benzenesulfonamide",Cc1nc(cs1)c2ccc(cc2)S(=O)(=O)NCCC(F)(F)F
4M6P,20R,"N-[4-(phenylsulfonyl)benzyl]-2H-pyrazolo[3,4-b]pyridine-5-carboxamide",c1ccc(cc1)S(=O)(=O)c2ccc(cc2)CNC(=O)c3cc4c[nH]nc4nc3
4M84,21E,5-amino-1-tert-butyl-3-(quinolin-2-yl)-1H-pyrazole-4-carboxamide,CC(C)(C)n1c(c(c(n1)c2ccc3ccccc3n2)C(=O)N)N
4MCB,21W,"N-(4-{[(1H-imidazol-2-ylmethyl)amino]methyl}benzyl)-4-oxo-3,4-dihydrothieno[2,3-d]pyrimidine-5-carboxamide",c1cc(ccc1CNCc2[nH]ccn2)CNC(=O)c3csc4c3C(=O)NC=N4
4MG7,27H,ferutinine,CC1=CCC2(CCC(C2C(C1)OC(=O)c3ccc(cc3)O)(C(C)C)O)C
4MGD,27N,"4,4'-(2,2,2-trichloroethane-1,1-diyl)diphenol",c1cc(ccc1C(c2ccc(cc2)O)C(Cl)(Cl)Cl)O
4MJQ,27R,[2-amino-3-(4-bromobenzoyl)phenyl]acetic acid,c1cc(c(c(c1)C(=O)c2ccc(cc2)Br)N)CC(=O)O
4MK0,29X,"5-{[(3S,4R)-4-(4-fluorophenyl)piperidin-3-yl]methoxy}-1H-isoindol-1-one",c1cc(ccc1C2CCNCC2COc3ccc4c(c3)C=NC4=O)F
4MLP,2CX,N-[(2S)-3-(9H-carbazol-9-yl)-2-hydroxypropyl]-N-(furan-2-ylmethyl)methanesulfonamide,CS(=O)(=O)N(Cc1ccco1)CC(Cn2c3ccccc3c4c2cccc4)O
4MP2,PV1,"(5-bromo-2,4-dihydroxyphenyl)(1,3-dihydro-2H-isoindol-2-yl)methanone",c1ccc2c(c1)CN(C2)C(=O)c3cc(c(cc3O)O)Br
4MPE,PV8,"4-[(5-hydroxy-1,3-dihydro-2H-isoindol-2-yl)sulfonyl]benzene-1,3-diol",c1cc2c(cc1O)CN(C2)S(=O)(=O)c3ccc(cc3O)O
4MVY,387,"1-{3-[(3,5-dichlorobenzyl)amino]propyl}-3-(3-hydroxyphenyl)urea",c1cc(cc(c1)O)NC(=O)NCCCNCc2cc(cc(c2)Cl)Cl
4MWZ,CQA,4-[(7-CHLOROQUINOLIN-4-YL)AMINO]-2-[(DIETHYLAMINO)METHYL]PHENOL,CCN(CC)Cc1cc(ccc1O)Nc2ccnc3c2ccc(c3)Cl
4N86,GBJ,"4-[(3R)-8,8-dimethyl-3,4-dihydro-2H,8H-pyrano[2,3-f]chromen-3-yl]benzene-1,3-diol",CC1(C=Cc2c(ccc3c2OCC(C3)c4ccc(cc4O)O)O1)C
4N8E,2KV,1-[cis-4-(aminomethyl)-4-(3-chlorophenyl)cyclohexyl]piperidin-2-one,c1cc(cc(c1)Cl)C2(CCC(CC2)N3CCCCC3=O)CN
4NBN,2J7,"2,2'-[pyrimidine-4,6-diylbis(iminomethanediyl)]diphenol",c1ccc(c(c1)CNc2cc(ncn2)NCc3ccccc3O)O
4NH8,2LC,"2-fluoro-6-[(3S)-tetrahydrofuran-3-ylamino]-4-(3,6,6-trimethyl-4-oxo-4,5,6,7-tetrahydro-1H-indol-1-yl)benzamide",Cc1cn(c2c1C(=O)CC(C2)(C)C)c3cc(c(c(c3)F)C(=O)N)NC4CCOC4
4NKS,2M2,"N~2~-[(3-methyl-1,2-oxazol-5-yl)methyl]-N~4~-[5-(2-phenylethyl)-1H-pyrazol-3-yl]pyrimidine-2,4-diamine",Cc1cc(on1)CNc2nccc(n2)Nc3cc([nH]n3)CCc4ccccc4
4NUD,NUD,4-[(E)-(2-amino-4-hydroxy-5-methylphenyl)diazenyl]-N-(pyridin-2-yl)benzenesulfonamide,Cc1cc(c(cc1O)N)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3
4NUE,NUE,"4-[(E)-(2-amino-4-hydroxy-3,5-dimethylphenyl)diazenyl]-N-(pyridin-2-yl)benzenesulfonamide",Cc1cc(c(c(c1O)C)N)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3
4NUS,2NK,"2,6-difluoro-4-{4-[4-(4-methylpiperazin-1-yl)phenyl]pyridin-3-yl}phenol",CN1CCN(CC1)c2ccc(cc2)c3ccncc3c4cc(c(c(c4)F)O)F
4NVQ,2OD,"5'-methoxy-6'-[3-(pyrrolidin-1-yl)propoxy]spiro[cyclobutane-1,3'-indol]-2'-amine",COc1cc2c(cc1OCCCN3CCCC3)N=C(C24CCC4)N
4O04,2Q8,"4-(2,7,7-trimethyl-5-oxo-1,2,3,4,5,6,7,8-octahydro-9H-beta-carbolin-9-yl)benzamide",CC1(Cc2c(c3c(n2c4ccc(cc4)C(=O)N)CN(CC3)C)C(=O)C1)C
4O09,2R6,"8-(2-methylpropyl)-6-(3,6,6-trimethyl-4-oxo-4,5,6,7-tetrahydro-1H-indol-1-yl)-3,4-dihydroisoquinolin-1(2H)-one",Cc1cn(c2c1C(=O)CC(C2)(C)C)c3cc4c(c(c3)CC(C)C)C(=O)NCC4
4O0X,2OQ,"1-{[1-(4-amino-1,3,5-triazin-2-yl)-2-methyl-1H-benzimidazol-6-yl]ethynyl}cyclohexanol",Cc1nc2ccc(cc2n1c3ncnc(n3)N)C#CC4(CCCCC4)O
4O0Y,2OO,"4-[1-(4-amino-1,3,5-triazin-2-yl)-2-(ethylamino)-1H-benzimidazol-6-yl]-2-methylbut-3-yn-2-ol",CCNc1nc2ccc(cc2n1c3ncnc(n3)N)C#CC(C)(C)O
4O2A,2RR,"3-[(4-{1-[2-(4-aminophenyl)-2-oxoethyl]-1H-benzimidazol-2-yl}-1,2,5-oxadiazol-3-yl)amino]propanenitrile",c1ccc2c(c1)nc(n2CC(=O)c3ccc(cc3)N)c4c(non4)NCCC#N
4O77,2RE,4-[4-(4-fluorophenyl)-5-(pyridin-4-yl)-1H-imidazol-2-yl]phenol,c1cc(ccc1c2[nH]c(c(n2)c3ccc(cc3)F)c4ccncc4)O
4O7A,2RF,"3-[(3-chloro-4-hydroxyphenyl)amino]-4-(3-chlorophenyl)-1H-pyrrole-2,5-dione",c1cc(cc(c1)Cl)C2=C(C(=O)NC2=O)Nc3ccc(c(c3)Cl)O
4O7C,2RK,"4-[(5Z)-5-(1-nitroso-2,3-dihydro-5H-inden-5-ylidene)-2-(piperidin-4-yl)-3,5-dihydro-4H-imidazol-4-ylidene]-1,4-dihydropyridine",C1CNCCC1C2=NC(=C3C=CC4=C(CCC4=C3)N=O)C(=C5C=CNC=C5)N2
4O7U,SS7,"4-{[(2S)-2-(1,3-dioxo-1,3-dihydro-2H-isoindol-2-yl)propyl]oxy}-3,5-dimethylphenyl acetate",Cc1cc(cc(c1OCC(C)N2C(=O)c3ccccc3C2=O)C)OC(=O)C
4OBQ,2QT,N-[3-(4-aminoquinazolin-6-yl)-5-fluorophenyl]-2-(pyrrolidin-1-yl)acetamide,c1cc2c(cc1c3cc(cc(c3)F)NC(=O)CN4CCCC4)c(ncn2)N
4OK6,2T7,[1-(2-methoxy-5-nitrobenzyl)-1H-indol-3-yl]acetic acid,COc1ccc(cc1Cn2cc(c3c2cccc3)CC(=O)O)[N+](=O)[O-]
4ONA,UW1,5-amino-1-tert-butyl-3-(7-ethoxyquinolin-3-yl)-1H-pyrazole-4-carboxamide,CCOc1ccc2cc(cnc2c1)c3c(c(n(n3)C(C)(C)C)N)C(=O)N
4OR7,25U,"6-ethyl-5-{3-[3-(pyrimidin-5-yl)phenyl]prop-1-yn-1-yl}pyrimidine-2,4-diamine",CCc1c(c(nc(n1)N)N)C#CCc2cccc(c2)c3cncnc3
4OVG,2VF,"(2R)-9-(2-amino-2-oxoethyl)-6-chloro-2,3,4,9-tetrahydro-1H-carbazole-2-carboxylic acid",c1cc2c(cc1Cl)c3c(n2CC(=O)N)CC(CC3)C(=O)O
4OXK,1S5,5-(4-amino-2-methylphenoxy)-2-hexyl-4-hydroxy-1-methylpyridinium,CCCCCCC1=CC(=O)C(=CN1C)Oc2ccc(cc2C)N
4OYA,1VE,"(4-azanyl-1,2,5-oxadiazol-3-yl)-[3-(1H-benzimidazol-2-ylmethoxy)phenyl]methanone",c1ccc2c(c1)[nH]c(n2)COc3cccc(c3)C(=O)c4c(non4)N
4P1R,2KR,"N-[4-(2-methoxy-3H-imidazo[4,5-b]pyridin-3-yl)phenyl]-5-methylpyridin-2-amine",Cc1ccc(nc1)Nc2ccc(cc2)n3c4c(cccn4)nc3OC
4P4C,25Q,"2-amino-1-(3-methoxyphenyl)-1H-pyrrolo[2,3-b]quinoxaline-3-carboxamide",COc1cccc(c1)n2c(c(c3c2nc4ccccc4n3)C(=O)N)N
4P8K,38C,3-[(4-methoxybenzyl)amino]-6-(trifluoromethyl)quinoxaline-2-carboxylic acid,COc1ccc(cc1)CNc2c(nc3ccc(cc3n2)C(F)(F)F)C(=O)O
4P8L,36C,3-[(4-fluorobenzyl)amino]-6-(trifluoromethyl)quinoxaline-2-carboxylic acid,c1cc(ccc1CNc2c(nc3ccc(cc3n2)C(F)(F)F)C(=O)O)F
4P8O,883,1-ethyl-3-[5-(5-fluoropyridin-3-yl)-7-(pyrimidin-2-yl)-1H-benzimidazol-2-yl]urea,CCNC(=O)Nc1[nH]c2c(cc(cc2n1)c3cc(cnc3)F)c4ncccn4
4P8P,RG2,3-[(4-chlorobenzyl)amino]-6-(trifluoromethyl)quinoxaline-2-carboxylic acid,c1cc(ccc1CNc2c(nc3ccc(cc3n2)C(F)(F)F)C(=O)O)Cl
4PJT,2YQ,"(8S,9R)-5-fluoro-8-(4-fluorophenyl)-9-(1-methyl-1H-1,2,4-triazol-5-yl)-2,7,8,9-tetrahydro-3H-pyrido[4,3,2-de]phthalazin-3-one",Cn1c(ncn1)C2C(Nc3cc(cc4c3C2=NNC4=O)F)c5ccc(cc5)F
4PM1,ESZ,"(14beta,16alpha,17alpha)-16-bromoestra-1,3,5(10)-triene-3,17-diol",CC12CCC3c4ccc(cc4CCC3C1CC(C2O)Br)O
4PME,CUR,"(1Z,4Z,6E)-5-hydroxy-1,7-bis(4-hydroxy-3-methoxyphenyl)hepta-1,4,6-trien-3-one",COc1cc(ccc1O)C=CC(=CC(=O)C=Cc2ccc(c(c2)OC)O)O
4PNW,2VM,"(2R)-6-bromo-9-(2-{[(1S)-1-carboxy-2-phenylethyl]amino}-2-oxoethyl)-2,3,4,9-tetrahydro-1H-carbazole-2-carboxylic acid",c1ccc(cc1)CC(C(=O)O)NC(=O)Cn2c3ccc(cc3c4c2CC(CC4)C(=O)O)Br
4PSQ,2WL,(1-benzyl-1H-imidazol-4-yl)[4-(2-chlorophenyl)piperazin-1-yl]methanone,c1ccc(cc1)Cn2cc(nc2)C(=O)N3CCN(CC3)c4ccccc4Cl
4PWF,PWF,2-phenylethyl (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate,COc1cc(ccc1O)C=CC(=O)OCCc2ccccc2
4PWK,PWK,"4,4'-[(2R,3R)-2,3-dimethylbutane-1,4-diyl]bis(2-methoxyphenol)",CC(Cc1ccc(c(c1)OC)O)C(C)Cc2ccc(c(c2)OC)O
4PX6,2X6,"7-{[(1R,2S)-2-aminocyclohexyl]amino}-5-(1H-indol-7-ylamino)pyrido[4,3-d]pyrimidin-4(3H)-one",c1cc2cc[nH]c2c(c1)Nc3c4c(cc(n3)NC5CCCCC5N)N=CNC4=O
4PY1,2YK,"6-[(2,5-dimethoxyphenyl)sulfanyl]-3-(1-methyl-1H-pyrazol-4-yl)[1,2,4]triazolo[4,3-b]pyridazine",Cn1cc(cn1)c2nnc3n2nc(cc3)Sc4cc(ccc4OC)OC
4PY2,43E,"1-{3-[(3,5-dichlorobenzyl)amino]propyl}-3-thiophen-3-ylurea",c1cscc1NC(=O)NCCCNCc2cc(cc(c2)Cl)Cl
4PZW,2X4,"(4R,4a'S,10a'S)-7'-(5-chloropyridin-3-yl)-3',4',4a',10a'-tetrahydro-1'H-spiro[1,3-oxazole-4,5'-pyrano[3,4-b]chromen]-2-amine",c1cc2c(cc1c3cc(cnc3)Cl)C4(COC(=N4)N)C5CCOCC5O2
4PZX,2X5,"(4R,4a'R,10a'R)-7'-(5-chloropyridin-3-yl)-3',4',4a',10a'-tetrahydro-1'H-spiro[1,3-oxazole-4,5'-pyrano[3,4-b]chromen]-2-amine",c1cc2c(cc1c3cc(cnc3)Cl)C4(COC(=N4)N)C5CCOCC5O2
4Q0O,2XC,(2E)-1-(2-hydroxyphenyl)-3-[(3R)-3-phenylpiperidin-1-yl]prop-2-en-1-one,c1ccc(cc1)C2CCCN(C2)C=CC(=O)c3ccccc3O
4Q7B,2YZ,[2-(benzylcarbamoyl)-5-fluorophenoxy]acetic acid,c1ccc(cc1)CNC(=O)c2ccc(cc2OCC(=O)O)F
4Q8T,2YV,"6-amino-2-[(2-phenylethyl)amino]-1,7-dihydro-8H-imidazo[4,5-g]quinazolin-8-one",c1ccc(cc1)CCNc2[nH]c3cc4c(cc3n2)N=C(NC4=O)N
