,rcsb_id,uniprot,ligand_name,smiles,source
3801,4oc0,Q04609,2R7,c1cc(ccc1C(=O)NCCCCC(C(=O)O)NC(=O)NC2(CC2)C(=O)O)I,pdbbind_old
3802,4oc1,Q04609,2QS,c1cc(ccc1C(=O)NCCCCC(C(=O)O)NC(=O)NC(CC2CO2)C(=O)O)I,pdbbind_new
3803,4oc2,Q04609,2QQ,C#CCC(C(=O)O)NC(=O)NC(CCCCNC(=O)c1ccc(cc1)I)C(=O)O,pdbbind_old
3804,4oc3,Q04609,2QP,c1cc(oc1)CC(C(=O)O)NC(=O)NC(CCCCNC(=O)c2ccc(cc2)I)C(=O)O,pdbbind_old
3805,4oc5,Q04609,2QM,c1cc(ccc1C(C(=O)O)NC(=O)NC(CCCCNC(=O)c2ccc(cc2)I)C(=O)O)O,pdbbind_old
3806,4ocq,E8MF12,A2G,CC(=O)NC1C(C(C(OC1O)CO)O)O,pdbbind_old
3807,4oct,Q6P6C2,AKG,C(CC(=O)O)C(=O)C(=O)O,pdbbind_old
3808,4oeu,Q0P844,HIS,c1c([nH+]c[nH]1)CC(C(=O)O)N,pdbbind_old
3809,4og3,O00255,2S6,c1ccc(cc1)C(C2CCCC2)(C3CCN(CC3)CCCOc4ccc(cc4)C#N)O,pdbbind_old
3810,4og4,O00255,2VK,c1ccc(cc1)C(C2CCCC2)(C3CCN(CC3)CCCOc4ccc(cc4)C#N)O,pdbbind_old
3811,4ogj,O60885,2TA,Cc1cnc(nc1Nc2cccc(c2)S(=O)(=O)NC(C)(C)C)Nc3ccc(cc3)OCCN4CCCC4,pdbbind_old
3812,4oiv,Q96RI1,XX9,CC(C)(C)c1cc(ccc1O)N(Cc2ccccc2)C(=O)c3c(cc(cc3Cl)N(C)C)Cl,pdbbind_old
3813,4ok6,K4KA16,2T7,COc1ccc(cc1Cn2cc(c3c2cccc3)CC(=O)O)[N+](=O)[O-],dcoid
3814,4oks,K4KA16,2T9,COc1ccc(cc1Cn2cc(c3c2cc(cc3)c4cc(cc(c4)N)N)CC(=O)O)[N+](=O)[O-],pdbbind_old
3815,4oma,Q84AR1,LCS,Cc1c(c(c(cn1)COP(=O)(O)O)CN=C2CONC2=O)O,pdbbind_old
3816,4omj,O76054,2TX,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC1C(O1)(C)C)C)C)C,pdbbind_old
3817,4omk,O76054,SQL,CC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C,pdbbind_old
3818,4ona,Q9BJF5,UW1,CCOc1ccc2cc(cnc2c1)c3c(c(n(n3)C(C)(C)C)N)C(=O)N,dcoid
3819,4or4,A0A0J9X1Y8,M7G,CN1CN(C2=C1C(=O)NC(=N2)N)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O,pdbbind_old
3820,4or6,A0A0J9X1Y8,GDP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_old
3821,4or7,,25U,CCc1c(c(nc(n1)N)N)C#CCc2cccc(c2)c3cncnc3,dcoid
3822,4ovf,U6NCW5,2VG,c1cc2c(cc1Cl)c3c([nH]2)CC(CC3)C(=O)O,pdbbind_new
3823,4ovg,,2VF,c1cc2c(cc1Cl)c3c(n2CC(=O)N)CC(CC3)C(=O)O,dcoid
3824,4ovh,U6NCW5,2VE,c1cc2c(cc1Br)c3c(n2CC(=O)NCC(=O)O)CC(CC3)C(=O)O,pdbbind_new
3825,4owm,P9WFX5,3F0,c1cc(c(c(c1)F)N)C(=O)O,pdbbind_old
3826,4owv,P9WFX5,BE2,c1ccc(c(c1)C(=O)O)N,pdbbind_old
3827,4oxk,P9WGR1,1S5,CCCCCCC1=CC(=O)C(=CN1C)Oc2ccc(cc2C)N,dcoid
3828,4oya,Q96PN6,1VE,c1ccc2c(c1)[nH]c(n2)COc3cccc(c3)C(=O)c4c(non4)N,dcoid
3829,4ozj,B8ZYW1,ADP,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,pdbbind_old
3830,4p1r,Q9Y233,2KR,Cc1ccc(nc1)Nc2ccc(cc2)n3c4c(cccn4)nc3OC,dcoid
3831,4p3h,O36607,25G,c1ccc(cc1)Cc2cc(ccc2NC(=O)c3cccc(n3)CC4CCCCC4)c5[nH]nnn5,pdbbind_old
3832,4p4c,P29320,25Q,COc1cccc(c1)n2c(c(c3c2nc4ccccc4n3)C(=O)N)N,dcoid
3833,4p58,O88587,2F6,Cc1c(cn(n1)C)c2cc[nH]n2,pdbbind_old
3834,4p5d,O35820,N6P,c1ccc2cc(ccc2c1)c3c4c(ncn3)n(cn4)C5C(C(C(O5)COP(=O)(O)O)O)O,pdbbind_old
3835,4p5z,P29320,Q7M,c1ccc2c(c1)nc3c(c(n(c3n2)c4ccc(cc4)NC(=O)Nc5cccc(c5)C(F)(F)F)N)C(=O)N,pdbbind_old
3836,4p6c,Q9KKP2,RES,C(C(C(C(=O)NO)O)O)OP(=O)(O)O,pdbbind_old
3837,4p6w,P04150 Q15596,MOF,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)c5ccco5)C)O)Cl)C,pdbbind_old
3838,4p6x,P04150 Q15596,HCY,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,pdbbind_old
3839,4p8k,P9WJF0,38C,COc1ccc(cc1)CNc2c(nc3ccc(cc3n2)C(F)(F)F)C(=O)O,dcoid
3840,4p8l,P9WJF0,36C,c1cc(ccc1CNc2c(nc3ccc(cc3n2)C(F)(F)F)C(=O)O)F,dcoid
3841,4p8o,Q6GKU0,883,CCNC(=O)Nc1[nH]c2c(cc(cc2n1)c3cc(cnc3)F)c4ncccn4,dcoid
3842,4p8p,P9WJF0,RG2,c1cc(ccc1CNc2c(nc3ccc(cc3n2)C(F)(F)F)C(=O)O)Cl,dcoid
3843,4pb2,Q9KPL5,5UD,C1=C(C(=O)NC(=O)N1C2C(C(C(O2)CO)O)O)F,pdbbind_old
3844,4pcs,Q8A3I4,2M7,CC1C(C(C(N1)C#Cc2ccccc2)O)O,pdbbind_old
3845,4pee,Q8A3I4,2OX,CC1C(C(C(N1)c2cn(nn2)c3ccccc3)O)O,pdbbind_old
3846,4pf5,P02866,M3N,c1c(nnn1C2C(C(C(C(O2)CO)O)O)O)CO,pdbbind_old
3847,4phu,O14842 P00720,2YB,Cc1cc(cc(c1c2cccc(c2)COc3ccc4c(c3)OCC4CC(=O)O)C)OCCCS(=O)(=O)C,pdbbind_old
3848,4pin,A0R5M8,AVI,CN(C)C(Cc1c[nH]cn1)C(=O)O,pdbbind_old
3849,4pjt,P09874,2YQ,Cn1c(ncn1)C2C(Nc3cc(cc4c3C2=NNC4=O)F)c5ccc(cc5)F,dcoid
3850,4pm1,P02766,ESZ,CC12CCC3c4ccc(cc4CCC3C1CC(C2O)Br)O,dcoid
3851,4pme,P02766,CUR,COc1cc(ccc1O)C=CC(=CC(=O)C=Cc2ccc(c(c2)OC)O)O,dcoid
3852,4pmm,P04629,31V,Cc1cn(cn1)c2ccc(cc2OC)c3cn(nn3)CC(=O)Nc4cc(nn4c5ccccc5)C6CC6,pdbbind_old
3853,4pnu,U6NCW5,2VD,c1ccc(cc1)CC(C(=O)O)NC(=O)Cn2c3ccc(cc3c4c2CC(CC4)C(=O)O)Br,pdbbind_new
3854,4pnw,,2VM,c1ccc(cc1)CC(C(=O)O)NC(=O)Cn2c3ccc(cc3c4c2CC(CC4)C(=O)O)Br,dcoid
3855,4poh,P19793,2VR,Cc1cccc2c1C(=CC(=CC=CC(=CC(=O)O)C)C)CCC2,pdbbind_new
3856,4poj,P19793,2VP,Cc1ccc2c(c1)C(=CC(=CC=CC(=CC(=O)O)C)C)CCC2,pdbbind_new
3857,4pop,A2RI47,2VY,Cc1c(csc1C=O)Cc2cnc(nc2N)C,pdbbind_old
3858,4pow,P35120,OP1,C1CC(=O)N(C1C(=O)O)C(CCCNC(=N)N)C(=O)O,pdbbind_old
3859,4pox,P35120,2W2,C(CC(C(=O)O)NC(CCC(=O)O)C(=O)O)CNC(=N)N,pdbbind_old
3860,4pp0,P35120,OP1,C1CC(=O)N(C1C(=O)O)C(CCCNC(=N)N)C(=O)O,pdbbind_old
3861,4pp3,P19793,2VZ,Cc1ccc2c(c1)CCCC2=CC(=CC=CC(=CC(=O)O)C)C,pdbbind_new
3862,4pp5,P19793,2W0,Cc1cccc2c1CCCC2=CC(=CC=CC(=CC(=O)O)C)C,pdbbind_new
3863,4pqa,Q9JYL2,X8Z,CC(CS)C(=O)N1CCCC1C(=O)O,pdbbind_old
3864,4psb,A0A1S3THR8,GA3,CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O,pdbbind_old
3865,4psq,P02753,2WL,c1ccc(cc1)Cn2cc(nc2)C(=O)N3CCN(CC3)c4ccccc4Cl,dcoid
3866,4pum,P28720,2WU,CNc1[nH]c2cc3c(cc2n1)C(=O)NC(=N3)N,pdbbind_old
3867,4pv5,Q9CPU0,CBW,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,pdbbind_old
3868,4pvx,P14324,YS1,c1cc(ccc1c2ccnc(c2)NC(P(=O)(O)O)P(=O)(O)O)OC3CC3,pdbbind_old
3869,4pvy,P14324,JD1,CC(C)Oc1ccc(cc1)c2cc(cnc2)NC(P(=O)(O)O)P(=O)(O)O,pdbbind_old
3870,4pwf,P02766,PWF,COc1cc(ccc1O)C=CC(=O)OCCc2ccccc2,dcoid
3871,4pwk,P02766,PWK,CC(Cc1ccc(c(c1)OC)O)C(C)Cc2ccc(c(c2)OC)O,dcoid
3872,4px6,P43405,2X6,c1cc2cc[nH]c2c(c1)Nc3c4c(cc(n3)NC5CCCCC5N)N=CNC4=O,dcoid
3873,4py1,P29597,2YK,Cn1cc(cn1)c2nnc3n2nc(cc3)Sc4cc(ccc4OC)OC,dcoid
3874,4py2,Q2YQ76,43E,c1cscc1NC(=O)NCCCNCc2cc(cc(c2)Cl)Cl,dcoid
3875,4pzv,Q5NGA7,J1D,CC1(C(=NC2=C(N1)N=C(NC2=O)N)C(=O)NCC(=O)NCCS(=O)(=O)CC3C(C(C(O3)n4cnc5c4ncnc5N)O)O)C,pdbbind_old
3876,4pzw,P56817,2X4,c1cc2c(cc1c3cc(cnc3)Cl)C4(COC(=N4)N)C5CCOCC5O2,dcoid
3877,4pzx,P56817,2X5,c1cc2c(cc1c3cc(cnc3)Cl)C4(COC(=N4)N)C5CCOCC5O2,dcoid
3878,4q08,P00918,V90,C1CCCC(CCC1)Nc2c(c(c(c(c2S(=O)(=O)N)F)F)SCCO)F,pdbbind_old
3879,4q09,P00918,V14,C1CCCC(CCC1)Nc2c(c(c(c(c2S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,pdbbind_old
3880,4q0k,G7J032,GA3,CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O,pdbbind_old
3881,4q0o,Q86U86,2XC,c1ccc(cc1)C2CCCN(C2)C=CC(=O)c3ccccc3O,dcoid
3882,4q19,P27707,2XL,CCCc1c(nc(s1)c2ccc(c(c2)O)OC)CSc3nc(cc(n3)N)N,pdbbind_old
3883,4q1w,P04585,017,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,pdbbind_old
3884,4q1x,V5Y949,017,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,pdbbind_new
3885,4q1y,V5Y949,017,CC(C)CN(CC(C(Cc1ccccc1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)c4ccc(cc4)N,pdbbind_new
3886,4q3t,Q6WVP6,HAR,C(CC(C(=O)O)N)CNC(=N)NO,pdbbind_old
3887,4q3u,Q6WVP6,NNH,[H]N=C(NCCC(C(=O)O)N)NO,pdbbind_old
3888,4q46,A0A0J9X1Z6,GDP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_old
3889,4q4o,P28720,2YM,c1c2c(cc3c1nc([nH]3)NCCN4CCCCC4)NC(=NC2=O)N,pdbbind_old
3890,4q4p,P28720,2YO,c1c2c(cc3c1nc([nH]3)NCCN4CCCCC4)NC=NC2=O,pdbbind_old
3891,4q4q,P28720,SAQ,c1cc(sc1)CNc2[nH]c3cc4c(cc3n2)N=CNC4=O,pdbbind_old
3892,4q4r,P28720,SQO,c1c2c(cc3c1[nH]c(n3)NCCN4CCOCC4)N=CNC2=O,pdbbind_new
3893,4q4s,P28720,S98,c1cc(sc1)CNc2[nH]c3cc4c(cc3n2)N=C(NC4=O)N,pdbbind_old
3894,4q6d,P00918,WW3,c1cc(ccc1N=NN2CCCCCC2)S(=O)(=O)N,pdbbind_old
3895,4q6e,P00918,KR5,Cc1cc(n(n1)C(=O)CCNc2ccc(cc2)S(=O)(=O)N)C,pdbbind_old
3896,4q7b,P15121,2YZ,c1ccc(cc1)CNC(=O)c2ccc(cc2OCC(=O)O)F,dcoid
3897,4q7p,P00918,3MH,CC1=CC=CN(C1=S)O,pdbbind_old
3898,4q7s,P00918,2YU,CC1=CC(=S)N(C=C1)O,pdbbind_old
3899,4q7v,P00918,5MH,CC1=CN(C(=S)C=C1)O,pdbbind_old
3900,4q7w,P00918,6MH,CC1=CC=CC(=S)N1O,pdbbind_old
3901,4q81,P00918,7MH,CC1=CC(=S)N(C(=C1)C)O,pdbbind_old
3902,4q83,P00918,3FH,C1=CN(C(=S)C(=C1)C(F)(F)F)O,pdbbind_old
3903,4q87,P00918,4FH,C1=CN(C(=S)C=C1C(F)(F)F)O,pdbbind_old
3904,4q8t,P28720,2YV,c1ccc(cc1)CCNc2[nH]c3cc4c(cc3n2)N=C(NC4=O)N,dcoid
3905,4q8u,P28720,2YW,COC(=O)c1ccc(cc1)CCNc2[nH]c3cc4c(cc3n2)N=C(NC4=O)N,dcoid
3906,4q8v,P28720,2YX,c1cc(ccc1CCNc2[nH]c3cc4c(cc3n2)N=C(NC4=O)N)C#N,dcoid
3907,4q8w,P28720,2YY,c1cc(ccc1CCNc2[nH]c3cc4c(cc3n2)N=C(NC4=O)N)C(=O)O,dcoid
3908,4q8x,P00918,7FH,C1=CC(=S)N(C=C1C(F)(F)F)O,pdbbind_old
3909,4q8y,P00918,HQT,c1ccc2c(c1)C=CN(C2=S)O,pdbbind_old
3910,4q90,P00918,4H2,CC1=CC(=S)NC=C1,pdbbind_old
3911,4q93,P54577,STL,c1cc(ccc1C=Cc2cc(cc(c2)O)O)O,pdbbind_old
3912,4q99,P00918,HT4,Cc1ccc(c(c1)S)O,pdbbind_old
3913,4q9o,Q8DRB3,2ZW,Cc1c(c(no1)c2ccccc2Cl)C(=O)Nc3ccc(cc3)C(C)C,pdbbind_old
3914,4q9y,P00918,M3T,Cc1cccc(c1)S,pdbbind_old
3915,4qac,P58154,KK3,CC1CCN(CC1)c2cc(nc(n2)N)c3ccc(cc3)C(F)(F)F,pdbbind_old
3916,4qb3,O60885,30M,CC(=O)NCCCCn1c2ccccc2c3c1CCNC3=O,pdbbind_old
3917,4qbx,P15121,30L,c1cc(cc(c1)[N+](=O)[O-])CNC(=O)c2ccc(cc2OCC(=O)O)F,dcoid
3918,4qd6,Q08881,30T,c1ccc(cc1)c2cc(n[nH]2)Nc3cc(cc(n3)NC4CCC(CC4)O)S(=O)(=O)c5ccccc5,pdbbind_old
3919,4qdk,Q55467,SAH,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N,pdbbind_old
3920,4qem,D0VX11,HC4,c1cc(ccc1C=CC(=O)O)O,pdbbind_old
3921,4qer,D0VX11,STL,c1cc(ccc1C=Cc2cc(cc(c2)O)O)O,pdbbind_old
3922,4qev,P25440,31O,Cc1nnc2n1-c3ccc(cc3C(=NC2C(C)C(=O)OC)c4ccc(cc4)Cl)OC,pdbbind_old
3923,4qew,P25440,31P,CCC(C1c2nnc(n2-c3ccc(cc3C(=N1)c4ccc(cc4)Cl)OC)C)C(=O)OC,pdbbind_new
3924,4qf7,D0VX11,C0R,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,pdbbind_old
3925,4qf8,D0VX11,SPD,C(CCNCCCN)CN,pdbbind_old
3926,4qf9,P22756,35K,c1cc2c(cc1CCC(C(=O)O)N)NC(=O)C(=O)N2,pdbbind_old
3927,4qfc,P14920,31T,c1ccc(cc1)C2=CC(=O)Oc3c2cc(c(c3)O)CCC4=NNC(=O)C(=C4)O,dcoid
3928,4qgd,D0VX11,PZZ,CN(C)Cc1c[nH]c2c1cccc2CCCO,pdbbind_old
3929,4qge,H2QL32,35O,CC(C(=O)Nc1ccc(cc1)OC)NC2=NC(=O)c3cnn(c3N2)C4CCCC4,pdbbind_old
3930,4qgi,P0C6F2,ROC,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(C(Cc3ccccc3)NC(=O)C(CC(=O)N)NC(=O)c4ccc5ccccc5n4)O,pdbbind_old
3931,4qhp,Q9JYV4,32R,c1ccc(cc1)CCC(N)P(=O)(CC(Cc2ccc(cc2)CN)C(=O)O)O,dcoid
3932,4qij,P9WNP5,1HA,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)c4ccc5ccccc5c4O)O,pdbbind_old
3933,4qj0,O43570,WWX,c1ccc(cc1)C(C(c2ccccc2)O)Nc3c(c(c(c(c3S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,pdbbind_old
3934,4qjw,O43570,WWO,c1ccc(cc1)CNc2c(c(c(c(c2S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,pdbbind_old
3935,4qjx,Q8N1Q1,WWO,c1ccc(cc1)CNc2c(c(c(c(c2S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,pdbbind_old
3936,4qjz,P16184,33M,CN(c1cccc2c1cccc2)c3cc4c(nc(nc4nc3)N)N,dcoid
3937,4ql1,P61964,35Q,CN1CCN(CC1)c2ccc(cc2NC(=O)C3=CNC(=O)C=C3C(F)(F)F)c4cccc(c4)CN5CCOCC5,pdbbind_old
3938,4ql8,P10275,JAD,Cc1c(ccc(c1Cl)C#N)C2=NN3CCC(C3C2OC)O,dcoid
3939,4qmw,Q9Y6E0,KS1,c1c[nH]c2c1cc(cn2)c3c4c(ncnc4n(n3)C5CCCC5)N,dcoid
3940,4qnb,P12497,1B0,Cc1c(c2ccccc2[nH]1)CC(=O)NC(Cc3ccccc3)C(=O)N(C)c4ccccc4,pdbbind_old
3941,4qo7,P00338,36V,c1ccc(cc1)C2CC(=O)C(C(=O)C2)Sc3ccccc3[N+](=O)[O-],dcoid
3942,4qp2,P28482,36R,c1cc2c(cc1Cl)nc(o2)N,pdbbind_old
3943,4qp9,P28482,35X,CCCn1cc(cn1)c2c[nH]c3c2nc(cn3)c4ccncc4,dcoid
3944,4qpd,E3NZ06,THG,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)NCC2CNC3=C(N2)C(=O)NC(=N3)N,pdbbind_old
3945,4qpl,P51668 Q9CZW6,V3L,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)O)O)OC4C(C(C(O4)COP(=O)(O)O)O)O)N,pdbbind_old
3946,4qps,P52333,37Q,C=CC(=O)Nc1ccc2c(c1)n(cn2)c3cncc(n3)Nc4ccccc4,dcoid
3947,4qr3,O60885,BNJ,c1cc(cc(c1)S(=O)(=O)NC2CCCC2)C3=CSC(=O)N3,dcoid
3948,4qr4,O60885,BNK,c1cc(c(cc1C2=CSC(=O)N2)S(=O)(=O)NC3CCCC3)Cl,dcoid
3949,4qr6,P15121,37V,c1ccc2c(c1)nc(s2)CNC(=O)c3ccc(cc3OCC(=O)O)F,dcoid
3950,4qrh,A0A0J9X1Z9,0O2,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)OP(=O)(O)OP(=O)(O)O)O)N=C(NC2=O)N,pdbbind_old
3951,4qsj,Q8N1Q1,EWW,CC1=CC(=O)NC(=N1)SCC(=O)c2ccc(c(c2)Cl)S(=O)(=O)N,dcoid
3952,4qsu,Q6PL18,TDR,CC1=CNC(=O)NC1=O,pdbbind_old
3953,4qsv,Q6PL18,THM,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,pdbbind_old
3954,4qt1,P52333,3C9,CC(C)CS(=O)(=O)N1CCCC(C1)NC(=O)Nc2cnc3c(n2)cc[nH]3,dcoid
3955,4qtl,P00918,WWO,c1ccc(cc1)CNc2c(c(c(c(c2S(=O)(=O)CCO)F)F)S(=O)(=O)N)F,pdbbind_old
3956,4qxi,P15121,I98,c1cc(c(cc1N)F)CNC(=O)c2ccc(cc2OCC(=O)O)Cl,dcoid
3957,4qxo,Q86WV6,1YE,Cc1ccc2c(c1C)Oc3c(cccc3C2=O)CC(=O)O,pdbbind_old
3958,4qy3,P00918,3G1,c1ccc(cc1)CS(=O)c2ccccc2C(=O)O,pdbbind_old
3959,4qyf,O14757,3DV,c1cc(cc(c1)O)c2cnc(c(n2)c3ccc(cc3)C(=O)O)N,dcoid
3960,4qyh,O14757,3DX,CN1CCN(CC1)c2ccc(cc2)c3cc4c5cc(ncc5[nH]c4nc3)C#N,dcoid
3961,4qyy,P63086,3G7,CC(=O)c1ccc(cc1)N2CCN(CC2)C(=O)CN3CCC(C3)C(=O)Nc4ccc(c(c4)Cl)O,pdbbind_old
3962,4r06,P37231,3E7,CCC(c1ccccc1)NC(=O)c2ccc3c(c2)ccn3S(=O)(=O)c4cccc5c4cccc5,pdbbind_new
3963,4r0a,Q9NR97,URI,C1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)O)O,pdbbind_old
3964,4r3w,A5MTN0,A2P,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)O)O)OP(=O)(O)O)N,pdbbind_new
3965,4r4c,P27694,3HS,c1cc(ccc1CNC(=O)c2ccc(cc2Cl)c3ccc(o3)C(=O)O)c4cc(nn4c5ccc(c(c5)Cl)Cl)C(=O)O,pdbbind_old
3966,4r4i,P27694,3HV,c1cc(ccc1CN2CCc3cc(ccc3C2=S)c4ccc(o4)C(=O)O)c5cc(nn5c6ccc(c(c6)Cl)Cl)C(=O)O,pdbbind_old
3967,4r4o,P27694,3HW,c1cc(ccc1CNC(=S)c2ccc(cc2)c3cc(nn3c4ccc(c(c4)Cl)Cl)C(=O)O)c5ccc(o5)C(=O)O,pdbbind_old
3968,4r4t,P27694,3J0,c1cc(ccc1CNC(=S)c2ccc(cc2)c3ccc(o3)C(=O)O)c4cc(nn4c5ccc(c(c5)Cl)Cl)C(=O)O,pdbbind_old
3969,4r59,P00918,3J3,C1CN(CCC1OS(=O)(=O)N)S(=O)(=O)C2C(C(C(C(O2)CO)O)O)O,pdbbind_old
3970,4r5a,P00918,3J4,C1CN(CC1OS(=O)(=O)N)S(=O)(=O)C2C(C(C(C(O2)CO)O)O)O,pdbbind_old
3971,4r5b,P00918,3J4,C1CN(CC1OS(=O)(=O)N)S(=O)(=O)C2C(C(C(C(O2)CO)O)O)O,pdbbind_old
3972,4r5n,P56817,3J9,CC12CCCOC1C3(COC(=N3)N)c4cc(ccc4O2)c5cccnc5F,dcoid
3973,4r5t,O96935,R5T,CC(C)(C)OC(=O)NC(c1ccc(cc1)n2cccn2)C(=O)NO,pdbbind_old
3974,4r6a,Q9NR97,HB2,CCCCc1nc2c(n1CC(C)(C)O)c3ccccc3nc2N,dcoid
3975,4r73,A3N294,G6P,C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O,pdbbind_old
3976,4r74,A3N294,F6P,C(C1C(C(C(O1)(CO)O)O)O)OP(=O)(O)O,pdbbind_old
3977,4r75,A3N294,S7P,C(C(C1C(C(C(O1)(CO)O)O)O)O)OP(=O)(O)O,pdbbind_old
3978,4r76,Q8IL11,R5X,c1cc(cc(c1)N)C(=O)NC(c2ccc(cc2)n3cccn3)C(=O)NO,pdbbind_old
3979,4rak,P55055,652,CC(C)(c1ccccc1Cl)c2nc(cn2c3ccc(cc3)c4cccc(c4)S(=O)(=O)C)C(C)(C)O,pdbbind_old
3980,4rch,P35557,3LZ,CCc1c(cccn1)Oc2cc(cnc2NC(=O)NC)Sc3ccccn3,dcoid
3981,4rd0,Q980A5,GDP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_old
3982,4rd3,Q980A5,GDP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_new
3983,4rd6,Q980A5,GDP,c1nc2c(n1C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N=C(NC2=O)N,pdbbind_new
3984,4rdn,Q9Y5A9,6MD,CNc1c2c(ncn1)n(cn2)C3C(C(C(O3)CO)O)O,pdbbind_old
3985,4re2,A2YPH1,MVL,c1cn2c(n1)C(C(C(C2CO)O)O)O,pdbbind_old
3986,4re4,A2YPH1,IFM,C1C(C(C(CN1)O)O)CO,pdbbind_old
3987,4rfc,P00918,3O1,CC(C)(C)OC(=O)NCCCCOc1ccc(cc1)S(=O)(=O)N,pdbbind_old
3988,4rfd,P00918,3O5,c1cc(ccc1OCCCCN)S(=O)(=O)N,pdbbind_old
3989,4rfm,Q08881,3P6,CC12Cc3c(c(n[nH]3)C(=O)Nc4cnn(c4)C(c5ccccc5)C6CCCCS6(=O)=O)CC1C2(F)F,pdbbind_old
3990,4rfr,P05050,RHN,c1cc2c(c(c1)O)C(=O)c3c(cc(cc3O)C(=O)O)C2=O,pdbbind_old
3991,4rhx,P9WHQ9,3QF,c1nc2c(n1CCN(CCN(CCP(=O)(O)O)CC=O)CCP(=O)(O)O)N=C(NC2=O)N,pdbbind_old
3992,4riu,P00918,3QR,c1cc2c(cc1n3cc(nn3)COC4C(C(C(C(O4)CO)O)O)O)S(=O)(=O)NC2=O,pdbbind_old
3993,4riv,P00918,LSA,c1ccc2c(c1)C(=O)NS2(=O)=O,pdbbind_old
3994,4rj8,P00533,3QS,COC1CCN(CC1)c2nccc(n2)Nc3cc4c(ccn4C5CCCC5)cn3,pdbbind_old
3995,4rlh,Q63SW7,0WE,Cc1c2ccccc2oc1CN(C)C(=O)CCc3cc4c(nc3)NC(=O)CC4,dcoid
3996,4rlt,I6WYY7 P9WFK1,FSE,c1cc(c(cc1C2=C(C(=O)c3ccc(cc3O2)O)O)O)O,pdbbind_old
3997,4rlu,I6WYY7 P9WFK1,HCC,c1cc(ccc1C=CC(=O)c2ccc(cc2O)O)O,pdbbind_old
3998,4rlw,I6Y8B9,BUN,c1cc(c(cc1C=CC(=O)c2ccc(cc2O)O)O)O,pdbbind_new
3999,4rn4,P00918,3T7,c1ccc(cc1)n2cc(nn2)CN(Cc3cn(nn3)C4C(C(C(C(O4)CO)O)O)O)c5nnc(s5)S(=O)(=O)N,pdbbind_old
4000,4rol,P69905,3U7,c1cc(c(c(c1C(=O)CCc2[nH]ccn2)Cl)Cl)OCCCC(=O)O,dcoid
4001,4rom,P69905,3U8,c1cc(c(cc1C(=O)CCc2[nH]ccn2)Cl)OCCCC(=O)O,dcoid
